"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-303T02:46:20.719","1/89174781:38749",404750847.901849,160,89174781,50790,63338,89174782,34123,1341,54514,241,3,230,15,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:46:31.640","1/89174792:34799",404750858.822848,160,89174792,45613,63339,89174793,34123,1824,54415,251,145,241,3,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:46:42.557","1/89174803:30649",404750869.739847,160,89174803,40173,63340,89174804,34123,2307,54454,6,133,251,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-303T02:46:53.479","1/89174814:26749",404750880.661845,160,89174814,35061,63341,89174815,34123,2789,54425,17,120,6,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:47:04.399","1/89174825:22749",404750891.581844,160,89174825,29818,63342,89174826,34123,3272,54447,28,108,17,120,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:47:15.317","1/89174836:18649",404750902.499842,160,89174836,24444,63343,89174837,34123,3756,54480,39,96,28,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:47:26.237","1/89174847:14649",404750913.419841,160,89174847,19202,63344,89174848,34123,4166,54501,50,84,39,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-303T02:47:37.168","1/89174858:11199",404750924.35084,160,89174858,14680,63345,89174859,34123,4651,54342,61,69,50,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:47:48.089","1/89174869:7249",404750935.271838,160,89174869,9502,63346,89174870,34122,5137,54355,72,57,61,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:47:59.007","1/89174880:3149",404750946.189837,160,89174880,4128,63347,89174881,34122,5623,54389,83,45,72,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:48:09.925","1/89174890:49049",404750957.107836,160,89174890,64290,63348,89174891,34122,180,54422,94,33,83,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T02:48:20.833","1/89174901:44449",404750968.015834,160,89174901,58261,63349,89174902,34121,666,54475,105,20,94,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:48:31.751","1/89174912:40349",404750978.933833,160,89174912,52887,63350,89174913,34121,1155,54509,116,8,105,20,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:48:42.669","1/89174923:36249",404750989.851831,160,89174923,47513,63351,89174924,34121,1644,54427,126,150,116,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:48:53.588","1/89174934:32199",404751000.77083,160,89174934,42205,63352,89174935,34120,2132,54452,137,138,126,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:49:04.507","1/89174945:28149",404751011.689829,160,89174945,36896,63353,89174946,34120,2620,54442,148,125,137,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:49:15.426","1/89174956:24099",404751022.608827,160,89174956,31588,63354,89174957,34120,3110,54469,159,113,148,125,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-303T02:49:26.343","1/89174967:19949",404751033.525826,160,89174967,26148,63355,89174968,34120,3598,54509,170,101,159,113,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:49:37.262","1/89174978:15899",404751044.444824,160,89174978,20840,63356,89174979,34120,4086,54536,181,89,170,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:49:48.182","1/89174989:11899",404751055.364823,160,89174989,15597,63357,89174990,34120,4501,54443,192,74,181,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T02:49:59.112","1/89175000:8399",404751066.294822,160,89175000,11010,63358,89175001,34120,4988,54404,203,62,192,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:50:10.030","1/89175011:4299",404751077.21282,160,89175011,5636,63359,89175012,34121,5473,54440,214,50,203,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:50:20.950","1/89175022:299",404751088.132819,160,89175022,393,63360,89175022,34121,31,54423,225,37,214,50,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T02:50:31.857","1/89175032:45649",404751099.039818,160,89175032,59834,63361,89175033,34121,516,54522,236,25,225,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:50:42.777","1/89175043:41649",404751109.959816,160,89175043,54591,63362,89175044,34122,1001,54469,247,11,236,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:50:53.695","1/89175054:37549",404751120.877815,160,89175054,49217,63363,89175055,34122,1484,54465,1,155,247,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:51:04.615","1/89175065:33549",404751131.797813,160,89175065,43974,63364,89175066,34123,1967,54450,12,142,1,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:51:15.535","1/89175076:29549",404751142.717812,160,89175076,38731,63365,89175077,34123,2450,54471,23,130,12,142,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:51:26.455","1/89175087:25549",404751153.637811,160,89175087,33488,63366,89175088,34123,2933,54493,34,118,23,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:51:37.373","1/89175098:21449",404751164.555809,160,89175098,28114,63367,89175099,34123,3415,54526,45,106,34,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T02:51:48.294","1/89175109:17499",404751175.476808,160,89175109,22937,63368,89175110,34123,3897,54542,56,94,45,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:51:59.214","1/89175120:13499",404751186.396806,160,89175120,17694,63369,89175121,34123,4308,54448,67,79,56,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T02:52:10.145","1/89175131:10049",404751197.327805,160,89175131,13172,63370,89175132,34123,4791,54404,78,67,67,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:52:21.063","1/89175142:5949",404751208.245804,160,89175142,7798,63371,89175143,34123,5275,54437,89,55,78,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T02:52:31.984","1/89175153:1999",404751219.166802,160,89175153,2621,63372,89175154,34122,5760,54412,100,42,89,55,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:52:42.903","1/89175163:47949",404751230.085801,160,89175163,62849,63373,89175164,34122,316,54363,111,28,100,42,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T02:52:53.810","1/89175174:43299",404751240.9928,160,89175174,56754,63374,89175175,34122,802,54462,122,16,111,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:53:04.728","1/89175185:39199",404751251.910798,160,89175185,51380,63375,89175186,34122,1288,54458,133,3,122,16,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:53:15.648","1/89175196:35199",404751262.830797,160,89175196,46137,63376,89175197,34121,1777,54439,143,147,133,3,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:53:26.566","1/89175207:31099",404751273.748795,160,89175207,40763,63377,89175208,34121,2264,54472,154,135,143,147,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:53:37.485","1/89175218:27049",404751284.667794,160,89175218,35454,63378,89175219,34121,2752,54500,165,123,154,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:53:48.404","1/89175229:22999",404751295.586793,160,89175229,30146,63379,89175230,34121,3241,54527,176,111,165,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:53:59.322","1/89175240:18899",404751306.504791,160,89175240,24772,63380,89175241,34120,3731,54443,187,96,176,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:54:10.241","1/89175251:14849",404751317.42379,160,89175251,19464,63381,89175252,34120,4145,54471,198,84,187,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-303T02:54:21.170","1/89175262:11299",404751328.352788,160,89175262,14811,63382,89175263,34120,4634,54438,209,72,198,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:54:32.090","1/89175273:7299",404751339.272787,160,89175273,9568,63383,89175274,34120,5123,54421,220,59,209,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:54:43.009","1/89175284:3249",404751350.191786,160,89175284,4259,63384,89175285,34120,5609,54449,231,47,220,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:54:53.928","1/89175294:49199",404751361.110784,160,89175294,64487,63385,89175295,34121,168,54402,242,33,231,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T02:55:04.833","1/89175305:44449",404751372.015783,160,89175305,58261,63386,89175306,34121,654,54475,253,20,242,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:55:15.754","1/89175316:40499",404751382.936782,160,89175316,53084,63387,89175317,34121,1140,54491,8,8,253,20,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:55:26.672","1/89175327:36399",404751393.85478,160,89175327,47710,63388,89175328,34121,1625,54486,18,152,8,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:55:37.591","1/89175338:32349",404751404.773779,160,89175338,42401,63389,89175339,34122,2109,54515,29,140,18,152,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:55:48.510","1/89175349:28299",404751415.692777,160,89175349,37093,63390,89175350,34122,2593,54543,40,128,29,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T02:55:59.431","1/89175360:24349",404751426.613776,160,89175360,31916,63391,89175361,34122,3076,54558,51,116,40,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:56:10.351","1/89175371:20349",404751437.533775,160,89175371,26673,63392,89175372,34123,3558,54467,62,101,51,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:56:21.270","1/89175382:16299",404751448.452773,160,89175382,21364,63393,89175383,34123,4041,54495,73,89,62,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:56:32.189","1/89175393:12249",404751459.371772,160,89175393,16056,63394,89175394,34123,4450,54522,84,77,73,89,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-303T02:56:43.121","1/89175404:8849",404751470.303771,160,89175404,11599,63395,89175405,34123,4933,54433,95,64,84,77,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:56:54.042","1/89175415:4899",404751481.224769,160,89175415,6422,63396,89175416,34123,5416,54449,106,52,95,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:57:04.959","1/89175426:749",404751492.141768,160,89175426,983,63397,89175427,34123,5900,54488,117,40,106,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T02:57:15.880","1/89175436:46799",404751503.062766,160,89175436,61341,63398,89175437,34123,455,54389,128,25,117,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T02:57:26.788","1/89175447:42199",404751513.970765,160,89175447,55312,63399,89175448,34123,939,54482,139,13,128,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:57:37.706","1/89175458:38099",404751524.888764,160,89175458,49938,63400,89175459,34122,1424,54513,150,1,139,13,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:57:48.625","1/89175469:34049",404751535.807762,160,89175469,44630,63401,89175470,34122,1911,54502,160,145,150,1,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:57:59.544","1/89175480:29999",404751546.726761,160,89175480,39321,63402,89175481,34121,2398,54413,171,130,160,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:58:10.463","1/89175491:25949",404751557.645759,160,89175491,34013,63403,89175492,34121,2885,54440,182,118,171,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:58:21.382","1/89175502:21899",404751568.564758,160,89175502,28704,63404,89175503,34121,3373,54468,193,106,182,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:58:32.299","1/89175513:17749",404751579.481757,160,89175513,23265,63405,89175514,34121,3863,54507,204,94,193,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:58:43.219","1/89175524:13749",404751590.401755,160,89175524,18022,63406,89175525,34120,4278,54488,215,81,204,94,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T02:58:54.149","1/89175535:10249",404751601.331754,160,89175535,13434,63407,89175536,34120,4767,54450,226,69,215,81,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T02:59:05.068","1/89175546:6199",404751612.250753,160,89175546,8126,63408,89175547,34120,5256,54477,237,57,226,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:59:15.985","1/89175557:2049",404751623.167751,160,89175557,2686,63409,89175558,34120,5744,54402,248,42,237,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T02:59:26.905","1/89175567:48049",404751634.08775,160,89175567,62980,63410,89175568,34120,303,54423,3,30,248,42,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-303T02:59:37.812","1/89175578:43399",404751644.994748,160,89175578,56885,63411,89175579,34120,790,54522,14,18,3,30,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T02:59:48.730","1/89175589:39299",404751655.912747,160,89175589,51511,63412,89175590,34121,1277,54558,25,6,14,18,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T02:59:59.648","1/89175600:35199",404751666.830746,160,89175600,46137,63413,89175601,34121,1763,54553,35,150,25,6,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T03:00:10.569","1/89175611:31250",404751677.751764,160,89175611,40960,63414,89175612,34121,2248,54569,46,138,35,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:00:21.488","1/89175622:27199",404751688.670743,160,89175622,35651,63415,89175623,34122,2733,54484,57,123,46,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:00:32.408","1/89175633:23199",404751699.590741,160,89175633,30408,63416,89175634,34122,3218,54505,68,111,57,123,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:00:43.325","1/89175644:19049",404751710.50774,160,89175644,24969,63417,89175645,34122,3701,54545,79,99,68,111,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T03:00:54.246","1/89175655:15099",404751721.428739,160,89175655,19791,63418,89175656,34123,4110,54524,90,86,79,99,2,2,1,10,"True","True","True","True","True","True",2,2,1,10933
"2012-303T03:01:05.179","1/89175666:11749",404751732.361737,160,89175666,15400,63419,89175667,34123,4593,54467,101,74,90,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:01:16.098","1/89175677:7699",404751743.280736,160,89175677,10092,63420,89175678,34123,5076,54418,112,60,101,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:01:27.016","1/89175688:3599",404751754.198735,160,89175688,4718,63421,89175689,34123,5558,54414,123,47,112,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T03:01:37.937","1/89175698:49649",404751765.119733,160,89175698,65077,63422,89175699,34123,112,54429,134,35,123,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T03:01:48.844","1/89175709:44999",404751776.026732,160,89175709,58982,63423,89175710,34123,596,54528,145,23,134,35,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:01:59.763","1/89175720:40949",404751786.94573,160,89175720,53673,63424,89175721,34123,1079,54556,156,11,145,23,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:02:10.683","1/89175731:36949",404751797.865729,160,89175731,48431,63425,89175732,34123,1563,54539,166,155,156,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:02:21.603","1/89175742:32949",404751808.785728,160,89175742,43188,63426,89175743,34123,2048,54446,177,140,166,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:02:32.521","1/89175753:28849",404751819.703726,160,89175753,37814,63427,89175754,34122,2534,54477,188,128,177,140,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:02:43.440","1/89175764:24799",404751830.622725,160,89175764,32505,63428,89175765,34122,3020,54504,199,116,188,128,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:02:54.359","1/89175775:20749",404751841.541723,160,89175775,27197,63429,89175776,34122,3506,54493,210,103,199,116,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:03:05.279","1/89175786:16749",404751852.461722,160,89175786,21954,63430,89175787,34121,3995,54513,221,91,210,103,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:03:16.197","1/89175797:12649",404751863.379721,160,89175797,16580,63431,89175798,34121,4410,54546,232,79,221,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-303T03:03:27.126","1/89175808:9099",404751874.308719,160,89175808,11927,63432,89175809,34121,4898,54399,243,64,232,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:03:38.047","1/89175819:5149",404751885.229718,160,89175819,6750,63433,89175820,34120,5387,54412,254,52,243,64,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:03:48.964","1/89175830:999",404751896.146716,160,89175830,1310,63434,89175831,34120,5876,54451,9,40,254,52,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:03:59.883","1/89175840:46949",404751907.065715,160,89175840,61538,63435,89175841,34120,435,54479,20,28,9,40,2,2,1,10,"True","True","True","True","True","True",2,2,1,10905
"2012-303T03:04:10.788","1/89175851:42199",404751917.970714,160,89175851,55312,63436,89175852,34120,923,54590,31,16,20,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:04:21.709","1/89175862:38249",404751928.891712,160,89175862,50135,63437,89175863,34120,1411,54567,42,3,31,16,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:04:32.627","1/89175873:34149",404751939.809711,160,89175873,44761,63438,89175874,34120,1899,54486,52,145,42,3,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:04:43.545","1/89175884:30049",404751950.72771,160,89175884,39387,63439,89175885,34121,2385,54522,63,133,52,145,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:04:54.465","1/89175895:26049",404751961.647708,160,89175895,34144,63440,89175896,34121,2871,54543,74,121,63,133,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:05:05.384","1/89175906:21999",404751972.566707,160,89175906,28835,63441,89175907,34121,3357,54532,85,108,74,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:05:16.302","1/89175917:17899",404751983.484705,160,89175917,23461,63442,89175918,34121,3841,54566,96,96,85,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:05:27.223","1/89175928:13949",404751994.405704,160,89175928,18284,63443,89175929,34122,4251,54583,107,84,96,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T03:05:38.153","1/89175939:10449",404752005.335703,160,89175939,13697,63444,89175940,34122,4735,54430,118,69,107,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-303T03:05:49.074","1/89175950:6499",404752016.256701,160,89175950,8519,63445,89175951,34123,5218,54448,129,57,118,69,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:05:59.994","1/89175961:2499",404752027.1767,160,89175961,3276,63446,89175962,34123,5700,54469,140,45,129,57,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:06:10.912","1/89175971:48399",404752038.094699,160,89175971,63438,63447,89175972,34123,254,54503,151,33,140,45,2,2,1,10,"True","True","True","True","True","True",2,2,1,10909
"2012-303T03:06:21.821","1/89175982:43849",404752049.003697,160,89175982,57475,63448,89175983,34123,737,54552,162,20,151,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:06:32.741","1/89175993:39849",404752059.923696,160,89175993,52232,63449,89175994,34123,1220,54573,173,8,162,20,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:06:43.659","1/89176004:35749",404752070.841694,160,89176004,46858,63450,89176005,34123,1703,54492,183,150,173,8,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:06:54.579","1/89176015:31749",404752081.761693,160,89176015,41615,63451,89176016,34123,2186,54513,194,138,183,150,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:07:05.498","1/89176026:27699",404752092.680692,160,89176026,36306,63452,89176027,34123,2671,54502,205,125,194,138,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:07:16.418","1/89176037:23699",404752103.60069,160,89176037,31064,63453,89176038,34122,3156,54522,216,113,205,125,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:07:27.337","1/89176048:19649",404752114.519689,160,89176048,25755,63454,89176049,34122,3641,54549,227,101,216,113,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:07:38.255","1/89176059:15549",404752125.437687,160,89176059,20381,63455,89176060,34122,4128,54468,238,86,227,101,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:07:49.175","1/89176070:11549",404752136.357686,160,89176070,15138,63456,89176071,34121,4543,54487,249,74,238,86,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-303T03:08:00.106","1/89176081:8099",404752147.288685,160,89176081,10616,63457,89176082,34121,5030,54442,4,62,249,74,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:08:11.024","1/89176092:3999",404752158.206683,160,89176092,5242,63458,89176093,34121,5518,54476,15,50,4,62,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:08:21.941","1/89176102:49849",404752169.123682,160,89176102,65339,63459,89176103,34121,77,54515,26,38,15,50,2,2,1,10,"True","True","True","True","True","True",2,2,1,10909
"2012-303T03:08:32.850","1/89176113:45299",404752180.032681,160,89176113,59375,63460,89176114,34120,566,54562,37,25,26,38,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:08:43.768","1/89176124:41199",404752190.950679,160,89176124,54001,63461,89176125,34120,1054,54519,48,11,37,25,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:08:54.687","1/89176135:37149",404752201.869678,160,89176135,48693,63462,89176136,34120,1543,54508,58,155,48,11,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:09:05.604","1/89176146:32999",404752212.786676,160,89176146,43253,63463,89176147,34120,2032,54548,69,143,58,155,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:09:16.524","1/89176157:28999",404752223.706675,160,89176157,38010,63464,89176158,34120,2519,54531,80,130,69,143,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:09:27.442","1/89176168:24899",404752234.624674,160,89176168,32636,63465,89176169,34121,3006,54566,91,118,80,130,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:09:38.361","1/89176179:20849",404752245.543672,160,89176179,27328,63466,89176180,34121,3493,54594,102,106,91,118,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:09:49.280","1/89176190:16799",404752256.462671,160,89176190,22020,63467,89176191,34121,3979,54506,113,91,102,106,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:10:00.199","1/89176201:12749",404752267.381669,160,89176201,16711,63468,89176202,34122,4390,54536,124,79,113,91,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-303T03:10:11.132","1/89176212:9399",404752278.314668,160,89176212,12320,63469,89176213,34122,4875,54480,135,67,124,79,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:10:22.050","1/89176223:5299",404752289.232667,160,89176223,6946,63470,89176224,34122,5359,54513,146,55,135,67,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:10:32.969","1/89176234:1249",404752300.151665,160,89176234,1638,63471,89176235,34122,5842,54540,157,43,146,55,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:10:43.889","1/89176244:47249",404752311.071664,160,89176244,61931,63472,89176245,34123,396,54449,168,28,157,43,2,2,1,10,"True","True","True","True","True","True",2,2,1,10908
"2012-303T03:10:54.797","1/89176255:42649",404752321.979663,160,89176255,55902,63473,89176256,34123,879,54543,179,16,168,28,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:11:05.716","1/89176266:38599",404752332.898661,160,89176266,50593,63474,89176267,34123,1362,54532,190,3,179,16,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:11:16.636","1/89176277:34599",404752343.81866,160,89176277,45350,63475,89176278,34123,1844,54515,200,147,190,3,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:11:27.556","1/89176288:30599",404752354.738658,160,89176288,40108,63476,89176289,34123,2327,54537,211,135,200,147,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:11:38.475","1/89176299:26549",404752365.657657,160,89176299,34799,63477,89176300,34123,2810,54488,222,121,211,135,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-303T03:11:49.394","1/89176310:22499",404752376.576656,160,89176310,29491,63478,89176311,34123,3294,54477,233,108,222,121,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:12:00.314","1/89176321:18499",404752387.496654,160,89176321,24248,63479,89176322,34123,3778,54498,244,96,233,108,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:12:11.233","1/89176332:14449",404752398.415653,160,89176332,18939,63480,89176333,34122,4191,54523,255,84,244,96,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-303T03:12:22.165","1/89176343:11049",404752409.347651,160,89176343,14483,63481,89176344,34122,4677,54473,10,72,255,84,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-303T03:12:33.082","1/89176354:6899",404752420.26465,160,89176354,9043,63482,89176355,34122,5163,54512,21,60,10,72,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-303T03:12:44.002","1/89176365:2899",404752431.184649,160,89176365,3801,63483,89176366,34121,5650,54493,32,47,21,60,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-303T03:12:54.921","1/89176375:48849",404752442.103647,160,89176375,64028,63484,89176376,34121,209,54444,43,33,32,47,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-303T03:13:05.828","1/89176386:44199",404752453.010646,160,89176386,57933,63485,89176387,34121,697,54543,54,21,43,33,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
