"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2013-006T15:24:23.239","1/95181865:6749",410757930.422598,346,95181865,8847,24452,95181866,34009,5207,9567,31,132,20,151,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:24:34.121","1/95181876:899",410757941.305587,346,95181876,1179,24453,95181877,34009,5912,9620,42,115,31,132,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:24:45.003","1/95181886:44999",410757952.187577,346,95181886,58982,24454,95181887,34009,589,9563,53,95,42,115,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:24:55.887","1/95181897:39199",410757963.071566,346,95181897,51380,24455,95181898,34009,1294,9610,64,78,53,95,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:25:06.771","1/95181908:33399",410757973.955556,346,95181908,43778,24456,95181909,34009,1998,9579,75,59,64,78,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:25:17.654","1/95181919:27549",410757984.838546,346,95181919,36110,24457,95181920,34009,2703,9632,86,42,75,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:25:28.536","1/95181930:21649",410757995.720535,346,95181930,28377,24458,95181931,34009,3407,9575,97,22,86,42,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:25:39.419","1/95181941:15799",410758006.603525,346,95181941,20709,24459,95181942,34009,4112,9628,108,5,97,22,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:25:50.303","1/95181952:9999",410758017.487514,346,95181952,13107,24460,95181953,34009,4822,9559,118,142,108,5,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:26:01.185","1/95181963:4099",410758028.369504,346,95181963,5373,24461,95181964,34009,5526,9618,129,125,118,142,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:26:12.067","1/95181973:48199",410758039.251493,346,95181973,63176,24462,95181974,34009,203,9561,140,105,129,125,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:26:22.951","1/95181984:42399",410758050.135483,346,95181984,55574,24463,95181985,34009,908,9608,151,88,140,105,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:26:33.835","1/95181995:36599",410758061.019472,346,95181995,47972,24464,95181996,34009,1613,9578,162,69,151,88,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:26:44.718","1/95182006:30749",410758071.902462,346,95182006,40304,24465,95182007,34009,2317,9592,173,51,162,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:26:55.600","1/95182017:24849",410758082.784451,346,95182017,32571,24466,95182018,34009,3022,9574,184,32,173,51,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:27:06.483","1/95182028:18999",410758093.667441,346,95182028,24903,24467,95182029,34009,3726,9626,195,15,184,32,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:27:17.367","1/95182039:13199",410758104.55143,346,95182039,17301,24468,95182040,34009,4436,9634,205,154,195,15,2,2,1,10,"True","True","True","True","True","True",1,0,0,10880
"2013-006T15:27:28.248","1/95182050:7249",410758115.43242,346,95182050,9502,24469,95182051,34009,5141,9584,216,134,205,154,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:27:39.131","1/95182061:1399",410758126.31541,346,95182061,1835,24470,95182062,34009,5845,9559,227,115,216,134,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:27:50.015","1/95182071:45599",410758137.199399,346,95182071,59768,24471,95182072,34009,522,9606,238,98,227,115,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:28:00.899","1/95182082:39799",410758148.083389,346,95182082,52166,24472,95182083,34009,1227,9537,249,78,238,98,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:28:11.781","1/95182093:33899",410758158.965378,346,95182093,44433,24473,95182094,34009,1932,9596,4,61,249,78,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:28:22.664","1/95182104:28049",410758169.848368,346,95182104,36765,24474,95182105,34009,2636,9572,15,42,4,61,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:28:33.548","1/95182115:22249",410758180.732357,346,95182115,29163,24475,95182116,34009,3341,9618,26,25,15,42,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:28:44.431","1/95182126:16399",410758191.615347,346,95182126,21495,24476,95182127,34009,4045,9556,37,5,26,25,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:28:55.312","1/95182137:10449",410758202.496336,346,95182137,13697,24477,95182138,34009,4755,9582,47,144,37,5,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:29:06.197","1/95182148:4699",410758213.381326,346,95182148,6160,24478,95182149,34009,5460,9546,58,125,47,144,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:29:17.079","1/95182158:48799",410758224.263315,346,95182158,63963,24479,95182159,34009,137,9604,69,108,58,125,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:29:27.962","1/95182169:42949",410758235.146305,346,95182169,56295,24480,95182170,34009,841,9542,80,88,69,108,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:29:38.845","1/95182180:37099",410758246.029295,346,95182180,48627,24481,95182181,34009,1546,9594,91,71,80,88,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:29:49.728","1/95182191:31250",410758256.912304,346,95182191,40960,24482,95182192,34009,2251,9570,102,52,91,71,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:30:00.612","1/95182202:25449",410758267.796274,346,95182202,33357,24483,95182203,34009,2955,9578,113,34,102,52,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:30:11.495","1/95182213:19599",410758278.679263,346,95182213,25690,24484,95182214,34009,3660,9631,124,17,113,34,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:30:22.376","1/95182224:13649",410758289.560253,346,95182224,17891,24485,95182225,34009,4369,9580,134,154,124,17,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:30:33.261","1/95182235:7899",410758300.445242,346,95182235,10354,24486,95182236,34009,5074,9544,145,135,134,154,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:30:44.143","1/95182246:1999",410758311.327232,346,95182246,2621,24487,95182247,34009,5779,9602,156,118,145,135,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:30:55.026","1/95182256:46149",410758322.210221,346,95182256,60489,24488,95182257,34009,456,9616,167,100,156,118,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:31:05.908","1/95182267:40249",410758333.092211,346,95182267,52756,24489,95182268,34009,1160,9598,178,81,167,100,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T15:31:16.793","1/95182278:34499",410758343.9772,346,95182278,45219,24490,95182279,34009,1865,9639,189,64,178,81,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:31:27.676","1/95182289:28649",410758354.86019,346,95182289,37552,24491,95182290,34009,2570,9576,200,44,189,64,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:31:38.558","1/95182300:22749",410758365.74218,346,95182300,29818,24492,95182301,34009,3274,9635,211,27,200,44,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:31:49.441","1/95182311:16899",410758376.625169,346,95182311,22151,24493,95182312,34009,3979,9610,222,8,211,27,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:32:00.325","1/95182322:11099",410758387.509159,346,95182322,14548,24494,95182323,34009,4689,9619,232,147,222,8,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:32:11.207","1/95182333:5199",410758398.391148,346,95182333,6815,24495,95182334,34009,5393,9562,243,127,232,147,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:32:22.089","1/95182343:49299",410758409.273138,346,95182343,64618,24496,95182344,34009,71,9621,254,110,243,127,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:32:32.974","1/95182354:43549",410758420.158127,346,95182354,57081,24497,95182355,34009,775,9584,9,91,254,110,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:32:43.856","1/95182365:37649",410758431.040117,346,95182365,49348,24498,95182366,34009,1480,9528,20,71,9,91,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:32:54.740","1/95182376:31849",410758441.924106,346,95182376,41746,24499,95182377,34009,2184,9574,31,54,20,71,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:33:05.622","1/95182387:25949",410758452.806096,346,95182387,34013,24500,95182388,34009,2889,9633,42,37,31,54,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:33:16.505","1/95182398:20099",410758463.689085,346,95182398,26345,24501,95182399,34009,3593,9609,53,18,42,37,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:33:27.389","1/95182409:14299",410758474.573075,346,95182409,18743,24502,95182410,34009,4303,9617,64,0,53,18,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:33:38.271","1/95182420:8399",410758485.455065,346,95182420,11010,24503,95182421,34009,5008,9560,74,137,64,0,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:33:49.153","1/95182431:2499",410758496.337054,346,95182431,3276,24504,95182432,34009,5712,9619,85,120,74,137,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:34:00.037","1/95182441:46699",410758507.221044,346,95182441,61210,24505,95182442,34009,390,9589,96,101,85,120,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:34:10.920","1/95182452:40849",410758518.104033,346,95182452,53542,24506,95182453,34009,1094,9603,107,83,96,101,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:34:21.804","1/95182463:35049",410758528.988023,346,95182463,45940,24507,95182464,34009,1799,9573,118,64,107,83,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:34:32.686","1/95182474:29149",410758539.870012,346,95182474,38207,24508,95182475,34009,2503,9631,129,47,118,64,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:34:43.569","1/95182485:23299",410758550.753002,346,95182485,30539,24509,95182486,34009,3208,9684,140,30,129,47,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:34:54.453","1/95182496:17499",410758561.636991,346,95182496,22937,24510,95182497,34009,3912,9615,151,10,140,30,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:35:05.335","1/95182507:11599",410758572.518981,346,95182507,15204,24511,95182508,34009,4622,9558,161,147,151,10,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:35:16.217","1/95182518:5699",410758583.40097,346,95182518,7471,24512,95182519,34009,5327,9617,172,130,161,147,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:35:27.102","1/95182528:49949",410758594.28596,346,95182528,65470,24513,95182529,34009,4,9542,183,110,172,130,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:35:37.984","1/95182539:44049",410758605.16795,346,95182539,57737,24514,95182540,34009,709,9601,194,93,183,110,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:35:48.868","1/95182550:38249",410758616.051939,346,95182550,50135,24515,95182551,34009,1413,9571,205,74,194,93,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:35:59.750","1/95182561:32349",410758626.933929,346,95182561,42401,24516,95182562,34009,2118,9629,216,57,205,74,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:36:10.633","1/95182572:26499",410758637.816918,346,95182572,34734,24517,95182573,34009,2822,9567,227,37,216,57,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:36:21.517","1/95182583:20699",410758648.700908,346,95182583,27131,24518,95182584,34009,3527,9613,238,20,227,37,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:36:32.399","1/95182594:14799",410758659.582897,346,95182594,19398,24519,95182595,34009,4237,9672,249,3,238,20,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:36:43.282","1/95182605:8949",410758670.465887,346,95182605,11730,24520,95182606,34009,4941,9609,3,140,249,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:36:54.165","1/95182616:3099",410758681.348876,346,95182616,4063,24521,95182617,34009,5646,9547,14,120,3,140,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:37:05.048","1/95182626:47249",410758692.231866,346,95182626,61931,24522,95182627,34009,323,9599,25,103,14,120,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:37:15.931","1/95182637:41399",410758703.114855,346,95182637,54263,24523,95182638,34009,1028,9652,36,86,25,103,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:37:26.814","1/95182648:35549",410758713.997845,346,95182648,46596,24524,95182649,34009,1732,9627,47,67,36,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:37:37.699","1/95182659:29799",410758724.882834,346,95182659,39059,24525,95182660,34009,2437,9553,58,47,47,67,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:37:48.581","1/95182670:23899",410758735.764824,346,95182670,31326,24526,95182671,34009,3141,9611,69,30,58,47,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:37:59.463","1/95182681:17999",410758746.646814,346,95182681,23592,24527,95182682,34009,3846,9670,80,13,69,30,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:38:10.346","1/95182692:12149",410758757.529803,346,95182692,15925,24528,95182693,34009,4556,9607,90,150,80,13,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:38:21.229","1/95182703:6299",410758768.412793,346,95182703,8257,24529,95182704,34009,5260,9545,101,130,90,150,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:38:32.112","1/95182714:449",410758779.295782,346,95182714,589,24530,95182714,34009,65474,9597,112,113,101,130,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:38:42.994","1/95182724:44549",410758790.177772,346,95182724,58392,24531,95182725,34009,642,9656,123,96,112,113,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T15:38:53.879","1/95182735:38799",410758801.062761,346,95182735,50855,24532,95182736,34009,1347,9581,134,76,123,96,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:39:04.762","1/95182746:32949",410758811.945751,346,95182746,43188,24533,95182747,34009,2051,9634,145,59,134,76,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:39:15.645","1/95182757:27099",410758822.82874,346,95182757,35520,24534,95182758,34009,2756,9609,156,40,145,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:39:26.526","1/95182768:21149",410758833.70973,346,95182768,27721,24535,95182769,34009,3461,9674,167,23,156,40,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T15:39:37.411","1/95182779:15399",410758844.59472,346,95182779,20185,24536,95182780,34009,4165,9599,178,3,167,23,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:39:48.294","1/95182790:9549",410758855.477709,346,95182790,12517,24537,95182791,34009,4875,9614,188,142,178,3,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:39:59.176","1/95182801:3649",410758866.359699,346,95182801,4784,24538,95182802,34009,5580,9595,199,123,188,142,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:40:10.058","1/95182811:47749",410758877.241688,346,95182811,62586,24539,95182812,34009,257,9654,210,106,199,123,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T15:40:20.943","1/95182822:41999",410758888.126678,346,95182822,55050,24540,95182823,34009,962,9579,221,86,210,106,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:40:31.826","1/95182833:36149",410758899.009667,346,95182833,47382,24541,95182834,34009,1666,9555,232,67,221,86,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:40:42.708","1/95182844:30249",410758909.891657,346,95182844,39649,24542,95182845,34009,2371,9614,243,50,232,67,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:40:53.591","1/95182855:24399",410758920.774646,346,95182855,31981,24543,95182856,34009,3075,9628,254,32,243,50,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:41:04.475","1/95182866:18599",410758931.658636,346,95182866,24379,24544,95182867,34009,3780,9598,9,13,254,32,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:41:15.358","1/95182877:12749",410758942.541625,346,95182877,16711,24545,95182878,34009,4490,9535,19,150,9,13,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:41:26.239","1/95182888:6799",410758953.422615,346,95182888,8912,24546,95182889,34009,5194,9600,30,133,19,150,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:41:37.124","1/95182899:1049",410758964.307604,346,95182899,1376,24547,95182900,34009,5899,9640,41,116,30,133,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:41:48.005","1/95182909:45149",410758975.189594,346,95182909,59179,24548,95182910,34009,576,9583,52,96,41,116,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:41:58.888","1/95182920:39299",410758986.072584,346,95182920,51511,24549,95182921,34009,1281,9521,63,76,52,96,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:42:09.771","1/95182931:33449",410758996.955573,346,95182931,43843,24550,95182932,34009,1985,9573,74,59,63,76,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:42:20.655","1/95182942:27649",410759007.839563,346,95182942,36241,24551,95182943,34009,2690,9543,85,40,74,59,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:42:31.538","1/95182953:21799",410759018.722552,346,95182953,28573,24552,95182954,34009,3394,9596,96,23,85,40,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:42:42.421","1/95182964:15949",410759029.605542,346,95182964,20905,24553,95182965,34009,4099,9648,107,6,96,23,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:42:53.302","1/95182975:9999",410759040.486531,346,95182975,13107,24554,95182976,34009,4809,9559,117,142,107,6,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:43:04.187","1/95182986:4249",410759051.371521,346,95182986,5570,24555,95182987,34009,5514,9523,128,123,117,142,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:43:15.069","1/95182996:48349",410759062.25351,346,95182996,63373,24556,95182997,34009,191,9582,139,106,128,123,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:43:25.952","1/95183007:42499",410759073.1365,346,95183007,55705,24557,95183008,34009,895,9634,150,89,139,106,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:43:36.835","1/95183018:36649",410759084.019489,346,95183018,48037,24558,95183019,34009,1600,9572,161,69,150,89,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:43:47.719","1/95183029:30849",410759094.903479,346,95183029,40435,24559,95183030,34009,2305,9618,172,52,161,69,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:43:58.602","1/95183040:25000",410759105.786489,346,95183040,32768,24560,95183041,34009,3009,9594,183,33,172,52,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:44:09.485","1/95183051:19149",410759116.669458,346,95183051,25100,24561,95183052,34009,3714,9646,194,16,183,33,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:44:20.366","1/95183062:13199",410759127.550448,346,95183062,17301,24562,95183063,34009,4424,9557,204,152,194,16,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:44:31.250","1/95183073:7399",410759138.434437,346,95183073,9699,24563,95183074,34009,5128,9604,215,135,204,152,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:44:42.133","1/95183084:1549",410759149.317427,346,95183084,2031,24564,95183085,34009,5833,9580,226,116,215,135,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:44:53.014","1/95183094:45599",410759160.198416,346,95183094,59768,24565,95183095,34009,510,9644,237,99,226,116,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T15:45:03.900","1/95183105:39899",410759171.084406,346,95183105,52297,24566,95183106,34009,1215,9564,248,79,237,99,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:45:14.783","1/95183116:34049",410759181.967395,346,95183116,44630,24567,95183117,34009,1919,9616,3,62,248,79,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:45:25.666","1/95183127:28199",410759192.850385,346,95183127,36962,24568,95183128,34009,2624,9554,14,42,3,62,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:45:36.548","1/95183138:22299",410759203.732374,346,95183138,29229,24569,95183139,34009,3328,9612,25,25,14,42,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:45:47.431","1/95183149:16449",410759214.615364,346,95183149,21561,24570,95183150,34009,4033,9588,36,6,25,25,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:45:58.315","1/95183160:10649",410759225.499354,346,95183160,13959,24571,95183161,34009,4743,9596,46,145,36,6,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:46:09.197","1/95183171:4749",410759236.381343,346,95183171,6225,24572,95183172,34009,5447,9540,57,125,46,145,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:46:20.078","1/95183181:48799",410759247.262333,346,95183181,63963,24573,95183182,34009,125,9604,68,108,57,125,2,2,1,10,"True","True","True","True","True","True",1,0,0,10886
"2013-006T15:46:30.964","1/95183192:43099",410759258.148322,346,95183192,56492,24574,95183193,34009,829,9562,79,89,68,108,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:46:41.847","1/95183203:37249",410759269.031312,346,95183203,48824,24575,95183204,34009,1534,9614,90,72,79,89,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:46:52.730","1/95183214:31399",410759279.914301,346,95183214,41156,24576,95183215,34009,2238,9552,101,52,90,72,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:47:03.612","1/95183225:25499",410759290.796291,346,95183225,33423,24577,95183226,34009,2943,9610,112,35,101,52,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:47:14.495","1/95183236:19649",410759301.67928,346,95183236,25755,24578,95183237,34009,3648,9586,123,16,112,35,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:47:25.379","1/95183247:13849",410759312.56327,346,95183247,18153,24579,95183248,34009,4357,9594,133,155,123,16,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:47:36.261","1/95183258:7949",410759323.445259,346,95183258,10420,24580,95183259,34009,5062,9538,144,135,133,155,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:47:47.142","1/95183269:1999",410759334.326249,346,95183269,2621,24581,95183270,34009,5767,9602,155,118,144,135,2,2,1,10,"True","True","True","True","True","True",1,0,0,10885
"2013-006T15:47:58.027","1/95183279:46249",410759345.211239,346,95183279,60620,24582,95183280,34009,444,9566,166,99,155,118,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:48:08.911","1/95183290:40449",410759356.095228,346,95183290,53018,24583,95183291,34009,1148,9613,177,82,166,99,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:48:19.794","1/95183301:34599",410759366.978218,346,95183301,45350,24584,95183302,34009,1853,9550,188,62,177,82,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:48:30.676","1/95183312:28699",410759377.860207,346,95183312,37617,24585,95183313,34009,2558,9609,199,45,188,62,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:48:41.559","1/95183323:22849",410759388.743197,346,95183323,29949,24586,95183324,34009,3262,9584,210,26,199,45,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:48:52.443","1/95183334:17049",410759399.627186,346,95183334,22347,24587,95183335,34009,3967,9592,221,8,210,26,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:49:03.324","1/95183345:11099",410759410.508176,346,95183345,14548,24588,95183346,34009,4677,9657,231,148,221,8,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:49:14.208","1/95183356:5299",410759421.392165,346,95183356,6946,24589,95183357,34009,5381,9588,242,128,231,148,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:49:25.091","1/95183366:49449",410759432.275155,346,95183366,64815,24590,95183367,34009,58,9564,253,109,242,128,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:49:35.975","1/95183377:43649",410759443.159144,346,95183377,57212,24591,95183378,34009,763,9572,8,91,253,109,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:49:46.857","1/95183388:37749",410759454.041134,346,95183388,49479,24592,95183389,34009,1468,9631,19,74,8,91,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:49:57.740","1/95183399:31899",410759464.924124,346,95183399,41811,24593,95183400,34009,2172,9607,30,55,19,74,2,2,1,10,"True","True","True","True","True","True",1,0,0,10883
"2013-006T15:50:08.624","1/95183410:26099",410759475.808113,346,95183410,34209,24594,95183411,34009,2877,9653,41,38,30,55,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:50:19.507","1/95183421:20249",410759486.691103,346,95183421,26542,24595,95183422,34009,3581,9591,52,18,41,38,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:50:30.388","1/95183432:14299",410759497.572092,346,95183432,18743,24596,95183433,34009,4291,9540,62,155,52,18,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
"2013-006T15:50:41.273","1/95183443:8549",410759508.457082,346,95183443,11206,24597,95183444,34009,4996,9581,73,138,62,155,2,2,1,10,"True","True","True","True","True","True",1,0,0,10881
"2013-006T15:50:52.155","1/95183454:2649",410759519.339071,346,95183454,3473,24598,95183455,34009,5700,9639,84,121,73,138,2,2,1,10,"True","True","True","True","True","True",1,0,0,10882
"2013-006T15:51:03.037","1/95183464:46749",410759530.221061,346,95183464,61276,24599,95183465,34009,378,9583,95,101,84,121,2,2,1,10,"True","True","True","True","True","True",1,0,0,10884
