"UTC","SCLOCK_Full","ET","OrbitNumber","Seconds","Subseconds","Spin","SpinTime","SpinPeriod","SpinPhase","MagPhase","Mag0Second1","Mag0Subsecond1","Mag0Second2","Mag0Subsecond2","IntegrationSectors","IntegrationMultiplier1","IntegrationMultiplier2","IntegrationSpins","MagPhaseValid","MagDataValid","SpinDataValid","ElectronPixel","IonEnergyPixel","IonSpeciesPixel","Subsector1","Subsector2","Subsector3","SpinDuration"
"2012-302T13:24:04.370","1/89126645:20899",404702711.552001,159,89126645,27394,58935,89126646,34116,3484,49224,242,110,231,122,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:24:15.288","1/89126656:16799",404702722.469999,159,89126656,22020,58936,89126657,34117,3977,49220,253,97,242,110,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:24:26.207","1/89126667:12749",404702733.388998,159,89126667,16711,58937,89126668,34117,4399,49171,8,83,253,97,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T13:24:37.137","1/89126678:9249",404702744.318996,159,89126678,12124,58938,89126679,34117,4892,49132,19,71,8,83,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T13:24:48.053","1/89126689:5049",404702755.234994,159,89126689,6619,58939,89126690,34118,5383,49140,30,58,19,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:24:58.973","1/89126700:1049",404702766.154993,159,89126700,1376,58940,89126701,34119,5874,49162,41,46,30,58,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:25:09.891","1/89126710:46949",404702777.072991,159,89126710,61538,58941,89126711,34119,434,49162,41,46,30,58,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:25:20.797","1/89126721:42249",404702787.978989,159,89126721,55377,58942,89126722,34119,924,49191,52,32,41,46,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:25:31.715","1/89126732:38149",404702798.896988,159,89126732,50003,58943,89126733,34120,1410,49189,63,19,52,32,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:25:42.635","1/89126743:34149",404702809.816986,159,89126743,44761,58944,89126744,34120,1897,49203,84,151,74,7,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:25:53.554","1/89126754:30099",404702820.735984,159,89126754,39452,58945,89126755,34121,2385,49231,95,139,84,151,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:26:04.473","1/89126765:26049",404702831.654982,159,89126765,34144,58946,89126766,34121,2871,49143,106,124,95,139,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:26:15.391","1/89126776:21949",404702842.572981,159,89126776,28770,58947,89126777,34121,3356,49177,117,112,106,124,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:26:26.311","1/89126787:17949",404702853.492979,159,89126787,23527,58948,89126788,34121,3843,49198,128,100,117,112,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:26:37.229","1/89126798:13899",404702864.411977,159,89126798,18219,58949,89126799,34121,4259,49226,139,88,128,100,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T13:26:48.160","1/89126809:10449",404702875.342976,159,89126809,13697,58950,89126810,34121,4745,49143,150,75,139,88,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:26:59.078","1/89126820:6349",404702886.260974,159,89126820,8323,58951,89126821,34121,5234,49100,161,61,150,75,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:27:09.997","1/89126831:2299",404702897.179972,159,89126831,3014,58952,89126832,34120,5724,49127,172,49,161,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:27:20.915","1/89126841:48199",404702908.09797,159,89126841,63176,58953,89126842,34120,282,49129,172,49,161,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:27:31.822","1/89126852:43549",404702919.004969,159,89126852,57081,58954,89126853,34120,772,49190,183,36,172,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:27:42.740","1/89126863:39449",404702929.922967,159,89126863,51707,58955,89126864,34120,1263,49224,194,24,183,36,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:27:53.658","1/89126874:35349",404702940.840965,159,89126874,46333,58956,89126875,34119,1756,49173,215,154,205,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:28:04.577","1/89126885:31250",404702951.758984,159,89126885,40960,58957,89126886,34118,2249,49168,226,141,215,154,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:28:15.494","1/89126896:27149",404702962.676962,159,89126896,35586,58958,89126897,34118,2741,49201,237,129,226,141,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:28:26.412","1/89126907:23049",404702973.59496,159,89126907,30212,58959,89126908,34118,3235,49234,248,117,237,129,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:28:37.329","1/89126918:18899",404702984.511958,159,89126918,24772,58960,89126919,34118,3730,49274,3,105,248,117,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:28:48.247","1/89126929:14799",404702995.429957,159,89126929,19398,58961,89126930,34118,4150,49193,14,90,3,105,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T13:28:59.176","1/89126940:11249",404703006.358955,159,89126940,14745,58962,89126941,34118,4643,49160,25,78,14,90,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:29:10.095","1/89126951:7199",404703017.277953,159,89126951,9437,58963,89126952,34118,5136,49187,36,66,25,78,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:29:21.013","1/89126962:3099",404703028.195952,159,89126962,4063,58964,89126963,34118,5626,49221,47,54,36,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:29:31.931","1/89126972:48999",404703039.11395,159,89126972,64225,58965,89126973,34118,186,49219,47,54,36,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:29:42.837","1/89126983:44299",404703050.019948,159,89126983,58064,58966,89126984,34119,676,49289,58,41,47,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:29:53.756","1/89126994:40249",404703060.938946,159,89126994,52756,58967,89126995,34119,1165,49240,69,27,58,41,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:30:04.674","1/89127005:36149",404703071.856945,159,89127005,47382,58968,89127006,34120,1653,49238,80,14,69,27,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:30:15.594","1/89127016:32149",404703082.776943,159,89127016,42139,58969,89127017,34120,2138,49252,101,146,91,2,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:30:26.512","1/89127027:28049",404703093.694941,159,89127027,36765,58970,89127028,34121,2625,49286,112,134,101,146,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:30:37.432","1/89127038:24049",404703104.61494,159,89127038,31522,58971,89127039,34121,3110,49192,123,119,112,134,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:30:48.352","1/89127049:20049",404703115.534938,159,89127049,26279,58972,89127050,34121,3594,49214,134,107,123,119,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:30:59.270","1/89127060:15949",404703126.452936,159,89127060,20905,58973,89127061,34122,4078,49248,145,95,134,107,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:31:10.190","1/89127071:11949",404703137.372934,159,89127071,15663,58974,89127072,34122,4492,49269,156,83,145,95,2,2,1,10,"True","True","True","True","True","True",2,2,1,10930
"2012-302T13:31:21.121","1/89127082:8499",404703148.303933,159,89127082,11141,58975,89127083,34122,4976,49224,167,71,156,83,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:31:32.040","1/89127093:4449",404703159.222931,159,89127093,5832,58976,89127094,34122,5461,49214,178,58,167,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:31:42.959","1/89127104:399",404703170.141929,159,89127104,524,58977,89127104,34122,16,49214,178,58,167,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T13:31:53.867","1/89127114:45799",404703181.049927,159,89127114,60030,58978,89127115,34122,504,49231,189,44,178,58,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:32:04.785","1/89127125:41699",404703191.967926,159,89127125,54657,58979,89127126,34121,991,49262,200,32,189,44,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:32:15.705","1/89127136:37699",404703202.887924,159,89127136,49414,58980,89127137,34121,1478,49245,211,19,200,32,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:32:26.622","1/89127147:33549",404703213.804922,159,89127147,43974,58981,89127148,34121,1968,49275,232,151,222,7,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:32:37.542","1/89127158:29549",404703224.724921,159,89127158,38731,58982,89127159,34120,2459,49220,243,137,232,151,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:32:48.459","1/89127169:25399",404703235.641919,159,89127169,33292,58983,89127170,34120,2949,49221,254,124,243,137,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:32:59.378","1/89127180:21349",404703246.560917,159,89127180,27983,58984,89127181,34119,3440,49248,9,112,254,124,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T13:33:10.294","1/89127191:17149",404703257.476915,159,89127191,22478,58985,89127192,34119,3933,49293,20,100,9,112,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:33:21.214","1/89127202:13149",404703268.396914,159,89127202,17235,58986,89127203,34118,4353,49314,31,88,20,100,2,2,1,10,"True","True","True","True","True","True",2,2,1,10928
"2012-302T13:33:32.143","1/89127213:9599",404703279.325912,159,89127213,12582,58987,89127214,34119,4845,49282,42,76,31,88,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:33:43.061","1/89127224:5499",404703290.24391,159,89127224,7208,58988,89127225,34118,5337,49200,53,61,42,76,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:33:53.978","1/89127235:1349",404703301.160909,159,89127235,1769,58989,89127236,34118,5829,49240,64,49,53,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:34:04.898","1/89127245:47349",404703312.080907,159,89127245,62062,58990,89127246,34118,389,49226,64,49,53,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:34:15.804","1/89127256:42649",404703322.986905,159,89127256,55902,58991,89127257,34119,878,49296,75,36,64,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:34:26.723","1/89127267:38599",404703333.905903,159,89127267,50593,58992,89127268,34119,1368,49323,86,24,75,36,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T13:34:37.640","1/89127278:34449",404703344.822902,159,89127278,45154,58993,89127279,34119,1856,49363,97,12,86,24,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:34:48.559","1/89127289:30399",404703355.7419,159,89127289,39845,58994,89127290,34120,2342,49271,118,141,108,0,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:34:59.479","1/89127300:26399",404703366.661898,159,89127300,34603,58995,89127301,34121,2829,49293,129,129,118,141,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:35:10.397","1/89127311:22299",404703377.579897,159,89127311,29229,58996,89127312,34121,3315,49326,140,117,129,129,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:35:21.317","1/89127322:18299",404703388.499895,159,89127322,23986,58997,89127323,34121,3799,49347,151,105,140,117,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:35:32.236","1/89127333:14249",404703399.418893,159,89127333,18677,58998,89127334,34122,4210,49375,162,93,151,105,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T13:35:43.169","1/89127344:10899",404703410.351892,159,89127344,14286,58999,89127345,34122,4695,49204,173,78,162,93,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:35:54.087","1/89127355:6799",404703421.26989,159,89127355,8912,59000,89127356,34122,5178,49237,184,66,173,78,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:36:05.007","1/89127366:2799",404703432.189888,159,89127366,3670,59001,89127367,34123,5660,49259,195,54,184,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:36:15.927","1/89127376:48799",404703443.109886,159,89127376,63963,59002,89127377,34123,214,49255,195,54,184,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T13:36:26.834","1/89127387:44149",404703454.016885,159,89127387,57868,59003,89127388,34123,700,49317,206,41,195,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:36:37.753","1/89127398:40099",404703464.935883,159,89127398,52559,59004,89127399,34122,1184,49342,217,29,206,41,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:36:48.672","1/89127409:36049",404703475.854881,159,89127409,47251,59005,89127410,34122,1669,49369,228,17,217,29,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:36:59.592","1/89127420:32049",404703486.77488,159,89127420,42008,59006,89127421,34122,2156,49265,249,146,239,5,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:37:10.511","1/89127431:27999",404703497.693878,159,89127431,36700,59007,89127432,34121,2645,49292,4,134,249,146,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T13:37:21.427","1/89127442:23799",404703508.609876,159,89127442,31195,59008,89127443,34121,3132,49337,15,122,4,134,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:37:32.347","1/89127453:19799",404703519.529874,159,89127453,25952,59009,89127454,34121,3621,49358,26,110,15,122,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:37:43.266","1/89127464:15749",404703530.448873,159,89127464,20643,59010,89127465,34120,4112,49385,37,98,26,110,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:37:54.184","1/89127475:11649",404703541.366871,159,89127475,15269,59011,89127476,34119,4532,49380,48,85,37,98,2,2,1,10,"True","True","True","True","True","True",2,2,1,10928
"2012-302T13:38:05.113","1/89127486:8099",404703552.295869,159,89127486,10616,59012,89127487,34119,5022,49271,59,71,48,85,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:38:16.032","1/89127497:4049",404703563.214867,159,89127497,5308,59013,89127498,34119,5514,49260,70,58,59,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:38:26.950","1/89127507:49949",404703574.132866,159,89127507,65470,59014,89127508,34119,75,49261,70,58,59,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:38:37.856","1/89127518:45249",404703585.038864,159,89127518,59310,59015,89127519,34119,566,49366,81,46,70,58,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:38:48.773","1/89127529:41099",404703595.955862,159,89127529,53870,59016,89127530,34119,1055,49406,92,34,81,46,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:38:59.693","1/89127540:37099",404703606.875861,159,89127540,48627,59017,89127541,34119,1546,49427,103,22,92,34,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:39:10.612","1/89127551:33049",404703617.794859,159,89127551,43319,59018,89127552,34119,2036,49334,124,151,114,10,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:39:21.529","1/89127562:28899",404703628.711857,159,89127562,37879,59019,89127563,34119,2523,49374,135,139,124,151,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:39:32.447","1/89127573:24799",404703639.629855,159,89127573,32505,59020,89127574,34120,3010,49408,146,127,135,139,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:39:43.368","1/89127584:20849",404703650.550854,159,89127584,27328,59021,89127585,34121,3497,49424,157,115,146,127,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:39:54.286","1/89127595:16749",404703661.468852,159,89127595,21954,59022,89127596,34121,3983,49419,168,102,157,115,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:40:05.205","1/89127606:12699",404703672.38785,159,89127606,16646,59023,89127607,34122,4393,49447,179,90,168,102,2,2,1,10,"True","True","True","True","True","True",2,2,1,10932
"2012-302T13:40:16.137","1/89127617:9299",404703683.319849,159,89127617,12189,59024,89127618,34122,4878,49320,190,76,179,90,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:40:27.058","1/89127628:5349",404703694.240847,159,89127628,7012,59025,89127629,34122,5361,49297,201,63,190,76,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:40:37.977","1/89127639:1299",404703705.159845,159,89127639,1703,59026,89127640,34123,5844,49325,212,51,201,63,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:40:48.895","1/89127649:47199",404703716.077843,159,89127649,61865,59027,89127650,34123,397,49333,212,51,201,63,2,2,1,10,"True","True","True","True","True","True",2,2,1,10909
"2012-302T13:40:59.804","1/89127660:42649",404703726.986842,159,89127660,55902,59028,89127661,34123,880,49420,223,39,212,51,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:41:10.723","1/89127671:38599",404703737.90584,159,89127671,50593,59029,89127672,34123,1364,49448,234,27,223,39,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:41:21.643","1/89127682:34599",404703748.825838,159,89127682,45350,59030,89127683,34123,1847,49354,245,12,234,27,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:41:32.561","1/89127693:30499",404703759.743837,159,89127693,39976,59031,89127694,34123,2331,49375,10,144,0,0,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T13:41:43.482","1/89127704:26549",404703770.664835,159,89127704,34799,59032,89127705,34122,2818,49390,21,132,10,144,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:41:54.400","1/89127715:22449",404703781.582833,159,89127715,29425,59033,89127716,34122,3304,49423,32,120,21,132,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:42:05.320","1/89127726:18449",404703792.502831,159,89127726,24182,59034,89127727,34122,3790,49406,43,107,32,120,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:42:16.237","1/89127737:14299",404703803.41983,159,89127737,18743,59035,89127738,34121,4208,49445,54,95,43,107,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T13:42:27.168","1/89127748:10849",404703814.350828,159,89127748,14221,59036,89127749,34120,4697,49285,65,80,54,95,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:42:38.087","1/89127759:6799",404703825.269826,159,89127759,8912,59037,89127760,34120,5186,49313,76,68,65,80,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:42:49.005","1/89127770:2699",404703836.187825,159,89127770,3538,59038,89127771,34120,5677,49346,87,56,76,68,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:42:59.922","1/89127780:48549",404703847.104823,159,89127780,63635,59039,89127781,34120,237,49355,87,56,76,68,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T13:43:10.829","1/89127791:43899",404703858.011821,159,89127791,57540,59040,89127792,34119,728,49452,98,44,87,56,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:43:21.747","1/89127802:39799",404703868.92982,159,89127802,52166,59041,89127803,34119,1218,49485,109,32,98,44,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:43:32.666","1/89127813:35749",404703879.848818,159,89127813,46858,59042,89127814,34119,1708,49474,120,19,109,32,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:43:43.583","1/89127824:31599",404703890.765816,159,89127824,41418,59043,89127825,34119,2199,49432,141,149,131,5,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:43:54.503","1/89127835:27599",404703901.685814,159,89127835,36175,59044,89127836,34119,2689,49453,152,137,141,149,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:44:05.421","1/89127846:23499",404703912.603813,159,89127846,30801,59045,89127847,34120,3176,49449,163,124,152,137,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:44:16.340","1/89127857:19449",404703923.522811,159,89127857,25493,59046,89127858,34120,3664,49476,174,112,163,124,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:44:27.257","1/89127868:15299",404703934.439809,159,89127868,20054,59047,89127869,34120,4079,49516,185,100,174,112,2,2,1,10,"True","True","True","True","True","True",2,2,1,10933
"2012-302T13:44:38.190","1/89127879:11949",404703945.372808,159,89127879,15663,59048,89127880,34121,4563,49345,196,85,185,100,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:44:49.109","1/89127890:7899",404703956.291806,159,89127890,10354,59049,89127891,34122,5049,49373,207,73,196,85,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:45:00.027","1/89127901:3799",404703967.209804,159,89127901,4980,59050,89127902,34122,5533,49406,218,61,207,73,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T13:45:10.948","1/89127911:49849",404703978.130802,159,89127911,65339,59051,89127912,34122,88,49395,218,61,207,73,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T13:45:21.855","1/89127922:45199",404703989.037801,159,89127922,59244,59052,89127923,34123,569,49496,229,49,218,61,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:45:32.776","1/89127933:41249",404703999.958799,159,89127933,54067,59053,89127934,34123,1052,49512,240,37,229,49,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:45:43.693","1/89127944:37099",404704010.875797,159,89127944,48627,59054,89127945,34123,1535,49513,251,24,240,37,2,2,1,10,"True","True","True","True","True","True",2,2,1,10921
"2012-302T13:45:54.614","1/89127955:33149",404704021.796795,159,89127955,43450,59055,89127956,34123,2017,49439,16,154,6,12,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:46:05.535","1/89127966:29199",404704032.717794,159,89127966,38273,59056,89127967,34123,2499,49454,27,142,16,154,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:46:16.453","1/89127977:25099",404704043.635792,159,89127977,32899,59057,89127978,34123,2984,49450,38,129,27,142,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:46:27.372","1/89127988:21049",404704054.55479,159,89127988,27590,59058,89127989,34123,3469,49477,49,117,38,129,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:46:38.292","1/89127999:17049",404704065.474789,159,89127999,22347,59059,89128000,34122,3953,49498,60,105,49,117,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:46:49.211","1/89128010:12999",404704076.393787,159,89128010,17039,59060,89128011,34122,4368,49525,71,93,60,105,2,2,1,10,"True","True","True","True","True","True",2,2,1,10931
"2012-302T13:47:00.142","1/89128021:9549",404704087.324785,159,89128021,12517,59061,89128022,34121,4856,49366,82,78,71,93,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:47:11.059","1/89128032:5399",404704098.241783,159,89128032,7077,59062,89128033,34121,5343,49405,93,66,82,78,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:47:21.979","1/89128043:1399",404704109.161782,159,89128043,1835,59063,89128044,34121,5832,49426,104,54,93,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:47:32.898","1/89128053:47349",404704120.08078,159,89128053,62062,59064,89128054,34121,391,49425,104,54,93,66,2,2,1,10,"True","True","True","True","True","True",2,2,1,10907
"2012-302T13:47:43.805","1/89128064:42699",404704130.987778,159,89128064,55967,59065,89128065,34120,882,49484,115,41,104,54,2,2,1,10,"True","True","True","True","True","True",2,2,1,10916
"2012-302T13:47:54.721","1/89128075:38499",404704141.903777,159,89128075,50462,59066,89128076,34119,1372,49527,126,29,115,41,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:48:05.640","1/89128086:34449",404704152.822775,159,89128086,45154,59067,89128087,34120,1861,49556,137,17,126,29,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:48:16.559","1/89128097:30399",404704163.741773,159,89128097,39845,59068,89128098,34119,2353,49461,158,146,148,2,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:48:27.477","1/89128108:26299",404704174.659771,159,89128108,34471,59069,89128109,34119,2844,49495,169,134,158,146,2,2,1,10,"True","True","True","True","True","True",2,2,1,10917
"2012-302T13:48:38.394","1/89128119:22149",404704185.57677,159,89128119,29032,59070,89128120,34119,3332,49534,180,122,169,134,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:48:49.313","1/89128130:18099",404704196.495768,159,89128130,23724,59071,89128131,34120,3821,49562,191,110,180,122,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:49:00.233","1/89128141:14099",404704207.415766,159,89128141,18481,59072,89128142,34120,4238,49583,202,98,191,110,2,2,1,10,"True","True","True","True","True","True",2,2,1,10929
"2012-302T13:49:11.162","1/89128152:10549",404704218.344765,159,89128152,13828,59073,89128153,34120,4724,49436,213,83,202,98,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:49:22.082","1/89128163:6549",404704229.264763,159,89128163,8585,59074,89128164,34121,5210,49458,224,71,213,83,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:49:33.002","1/89128174:2549",404704240.184761,159,89128174,3342,59075,89128175,34121,5696,49479,235,59,224,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:49:43.920","1/89128184:48449",404704251.102759,159,89128184,63504,59076,89128185,34121,251,49484,235,59,224,71,2,2,1,10,"True","True","True","True","True","True",2,2,1,10906
"2012-302T13:49:54.826","1/89128195:43750",404704262.008778,159,89128195,57344,59077,89128196,34122,734,49553,246,46,235,59,2,2,1,10,"True","True","True","True","True","True",2,2,1,10922
"2012-302T13:50:05.748","1/89128206:39849",404704272.930756,159,89128206,52232,59078,89128207,34123,1216,49565,1,34,246,46,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:50:16.668","1/89128217:35849",404704283.850754,159,89128217,46989,59079,89128218,34123,1700,49587,12,22,1,34,2,2,1,10,"True","True","True","True","True","True",2,2,1,10918
"2012-302T13:50:27.586","1/89128228:31749",404704294.768753,159,89128228,41615,59080,89128229,34123,2182,49492,33,151,23,7,2,2,1,10,"True","True","True","True","True","True",2,2,1,10919
"2012-302T13:50:38.506","1/89128239:27749",404704305.688751,159,89128239,36372,59081,89128240,34123,2664,49514,44,139,33,151,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
"2012-302T13:50:49.426","1/89128250:23749",404704316.608749,159,89128250,31129,59082,89128251,34124,3146,49536,55,127,44,139,2,2,1,10,"True","True","True","True","True","True",2,2,1,10920
